title,conversation_id,phase,utterance_id,utterance_index,utterance_speaker,role,nontext,utterance_text,segment
The U.N. Should Admit Palestine As A Full Member State,24036,0,24036,0,John Donvan,mod,"{'applause': [[0, 40]]}","We have these debates because of the generosity of the Rosenkranz Foundation which started them and continue to sustain them. And I want to welcome to the stage, to launch things, the chairman of the Rosenkranz Foundation, Mr. Robert Rosenkranz.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24037,1,Robert Rosenkranz,host,{},"Nearly 18 years ago, the Oslo Accords were reached, which provided for mutual recognition of Israel and the PLO. Ever since there have been outbreaks of violence and an intermittent ""peace process"" has been carried on with the hope of resolving the conflicts. Very little tangible progress has been made, while Israeli settlements have altered the facts on the ground is Israel's favor. On the other hand, the facts on the ground, in terms of world public opinion have moved decisively against Israel, not only in the Middle East, but in Europe, and perhaps in the U.S., as well. Against this back drop, the Palestinian authority is asking the UN for admission as a member state. A bit of background about the UN is helpful. The UN Security council includes five permanent members, the US, China, Russia, France, and the UK. Any one of these can veto the admission of Palestine. In contrast, the General Assembly, in which all members vote equally, can acknowledge Palestine's status as a state, but only as a non member. Granting Palestine status as a member state would reinforce the UN's long standing resolutions in favor of a two state solution, express its disapproval of Israel's settlements policy and the difficulties it has imposed on the lives of Palestinians living in the west bank. It would lend moral authority to the Palestinian cause, and might induce Israel to take a more conciliatory posture in negotiations. The US could exercise its veto power in the Security Council but at a cost in terms of our relations with the Arab world. And even a vote by the General Assembly to grant Palestine status as a non member state might give the Palestinians access to the International Criminal Court, where they could legally challenge the Israel occupation. On the other hand, nothing the UN can do will alter the facts on the ground. Nothing will resolve the dysfunctional, fragmented, conflict ridden, often corrupt, character of Palestinian attempts at self- government. Nothing will get the Palestinians to develop a coherent negotiating position, or to provide realistic assurances that agreements once reached would be enforced. Prior UN resolutions have endorsed the goal of Palestinian sovereignty. A UN admission of Palestine would be a redundant expression of hope, rather than a meaningful step toward peace. Debates about Israel and the Middle East are always heated. Tonight's debate should generate light as well. We have an outstanding group of experts to illuminate these vexing issues, and it's my pleasure to turn the evening over to our moderator, John Donvan.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24038,2,John Donvan,mod,{},"Thank you, Robert.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24039,3,Robert Rosenkranz,host,{},Thank you.,-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24040,4,John Donvan,mod,"{'applause': [[0, 2], [0, 19]]}","Thank you. And may I just invite one more round of applause for Robert Rosenkranz for making this possible. Yes or no to this statement: The UN should admit Palestine as a full member state. It is a statement that divides us, but it's one that is worthy of fair and open debate. And that's what this is, another debate from Intelligence Squared US. I'm John Donvan. Welcome. We have two teams, four superbly qualified debaters, all of whom have lived at the heart of this argument. And it's an argument that, let's face it, in our lifetime, has seemed to be rather permanent, the way that the Berlin wall once seemed permanent, but turned out not to be, or apartheid in South Africa seemed permanent, but turned out not to be. But Israel and Palestine, this is the one that seems never to end. And why is that? Well, nothing helps expose the fault lines like a good debate. And debaters who are trying to make you understand their point of view and maybe get you to see something in a way that you have never seen it before. We go in three rounds of debate. Then the audience votes on the winning debate. Only one side wins. Our motion is ""the UN should admit Palestine as a full member state."" And to meet our debaters, Mustafa Barghouthi, you are a Palestinian, a former presidential candidate in the Palestinian authority. You are a Nobel Peace Prize nominee because you lead a party that is adamantly devoted to peaceful resistance to the Israeli occupation. And just very briefly, before we get started, what do you think is the point in this debate that your opponents don't understand yet, that you want to make them understand?",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24041,5,Mustafa Barghouthi,for,{},"I think the point is that admitting Palestine to the UN as a full member is in the best interest not only of the Palestinian people, but also of Israeli people.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24042,6,John Donvan,mod,{},Thank you.,-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24043,7,Mustafa Barghouthi,for,{},And that it is in the best interest of peace with everybody.,-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24044,8,John Donvan,mod,{},"Thank you, Mustafa. Your teammate, who is also arguing for admission, Daniel Levy. It's going to surprise some people that Daniel Levy arguing on this side is actually a citizen of the state of Israel. You were also a negotiator on the Israeli side in negotiations with Palestinians. And Daniel, from your point of view again, knowing that many of your fellow Israelis would oppose admission, what do you want the doubters to hear tonight?",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24045,9,Daniel Levy,for,{},"Well, doubt is okay. Skepticism is healthy. But we can't pretend the Palestinians away. And time isn't healing this. So not acting to facilitate the Palestinian state is just a dereliction of responsibility to ourselves and to future generations.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24046,10,John Donvan,mod,{},"And because I just mispronounced your name, I'm going to repeat the first sentence I said. Your team, and also arguing for the motion, Daniel Levy. I will be consistent with that from this point on. Our motion is this: ""The UN should admit Palestine as a full member state."" And arguing against the motion, Dore Gold, you are at the United Nations as Israel's representative. You are an advisor to Prime Minister Netanyahu. You have been around the block on this one for years and years and years. And my question to you is what do you think the audience needs to hear tonight that they've never considered before?",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24047,11,Dore Gold,against,{},"I'm sorry. I have to correct you. I'm currently not an advisor. I'm a private citizen. But nonetheless, I'll answer your question.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24048,12,John Donvan,mod,{},Does he listen to what you say?,-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24049,13,Dore Gold,against,{},"Have to ask him. Look, the position I am taking has nothing to do with recognition of the Palestinians. It has nothing to do with national dignity, which every people is entitled to. It has everything to do with undertaking an act which will create chaos, precisely at a time when the Middle East is more dangerous than ever.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24050,14,John Donvan,mod,{},"Thank you very much. And your partner is Aaron David Miller. Aaron, you are a former U.S. Middle East negotiator, a public policy scholar at the Woodrow Wilson international center for scholars. And you also have been involved in this at the negotiating table as an American and as the American at the table for 20 years. And what do you want your audience to key in on tonight?",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24051,15,Aaron David Miller,against,{},"John, thanks-- thanks for having all of us. No more illusions is my trope. Americans and Israelis have had their fair share. And now the Palestinians have theirs. UN admission in the absence of an agreement between Israelis and Palestinians will not take the Palestinians any closer to the full sovereign state that they deserve.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24052,16,John Donvan,mod,"{'applause': [[1, 68]]}","Thank you, Aaron David Miller. So we've heard from all of our debaters. We've met them all. And shortly, we're going to move on to round one. But first we want to ask you to go to the key pads at your seat and take a look again at our motion: ""The UN should admit Palestine as a full member state."" If you agree with this motion at this point, push number one, if you disagree, please push number two, and if you are undecided, push number three. And if you've made an error, just correct your vote, and the last vote will be registered. These will be tabulated. We're going to hold this result till the end of the debate. We'll have a second vote. We'll ask you in that second vote to judge which team presented the better arguments. And the team that has moved its numbers the most will be declared our winner. So onto round one, opening statements from each debater in turn. They will be seven minutes each. Our motion is, ""The UN should admit Palestine as a full member state."" Up for the motion first, ""The UN should admit Palestine as a full member state,"" former Israeli government negotiator, senior fellow at the New America Foundation where he is co-director of the Middle East task force, Daniel Levy.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24053,17,Daniel Levy,for,{},"Thank you. Ladies and gentlemen, on October 10, 1971, the United Nations admitted the People's Republic of China as a member and kicked out Taiwan. If that were the kind of motion we were debating tonight, I would not be standing here arguing in favor. What we are proposing is to admit Palestine at the U.N. not instead of Israel but alongside Israel, unfinished U.N. business from the middle of the last century. Let me first clear up what I hope will not become debris in the way of constructive debate tonight. We have not convened here to discuss matters of legal principle, ""Does Palestine meet the criteria of Montevideo for statehood?"" Law matters, but this is primarily a political, not a legal question. And it's not about the United Nations and whether it is a force for good or a frustrating institution. It can be both, and Israel of course went to the U.N. to get its own birth certificate endorsed. But the assumption of this debate is the two-state paradigm. We do not have anyone here advocating a greater Jewish Israel or a binational democratic state, nevertheless, it would be hubris to take two states for granted, and we need to recognize certain realities. The territorial viability of a second state in this area looks increasingly precarious. Approximately 600,000 Israelis, one in 10 Israeli Jews live beyond the green line. Settlements grow. Outposts are legalized. I invite you to go and see the reality. And it's not just a physical manifestation of blurring. It is also the conceptual universe in which a growing number of Israelis live. Prime Minister Netanyahu may have talked the talk on two states, but he has not walked the walk. His own Likud party platform opposes two states, and one must take seriously the Jewish-Israeli narrative that says 100 years ago we had nothing, then we got Balfour, then we got the '47 partition, then we got 78 percent of the land, then in 1967 we got 100 percent of the land, and we're not going anywhere. That's a serious view, and it has an amen corner, by the way, certain people perhaps in New Hampshire tonight's part of that amen corner. Passivity cannot be the response. If we want two states, we have to act. And U.N. admission for Palestine is precisely the anchor for a two-state future, a clarifying moment. We need to be deeply respectful of the choices that Israelis are going to have to make, difficult choices, and the conversations in Israel, and, therefore, to understand just how unproductive the lack of clarity is for that Israeli conversation. Indulging bad behavior, treating that with impunity, is unhelpful in any human predicament. And we encourage the most self destructive tendencies in Israeli behavior when we pretend that by doing nothing, allowing this slippage away from two states, somehow we're making it easier for Israeli society to change course. We are not. The cost benefit calculation of Israelis needs to look different. Do we really think that Israel is waiting to leave the territory, it's just waiting, and the Palestinians just need to ask politely enough and behave well enough, and that's the key to unlock this? Let's acknowledge that it's not going to be easy but the current policies aren't helping. What, then, can be done? The Palestinians do actually have options, violence. I'm against that. That's illegitimate. They can use nonviolence, coercive diplomacy of sanctioning. I can see its legitimacy, but I'm not an advocate of that. Or they can use declarative diplomacy, draw a line, lay down a marker to get the attention of Israelis. That's what U.N. membership is, and I would argue it correlates with what is best, therefore, for Israel. We can't expect the Palestinians to wait forever, and we can't say to them that you can neither have self-determination and express it at the U.N. but nor can you accept the one-state reality and argue for equal rights in one state. Suggesting the Palestinians can do neither is unrealistic, but it's also immoral. So if we want to salvage a two-state solution but at the same time if we can't impose a solution and if we can't even prevent deterioration, if we can't even get a settlement freeze, then how do we give oxygen to this gasping for breath two-state idea? We vote to admit Palestine to the U.N. and we vote for this motion tonight. U.N. membership is not a silver bullet. It's not a panacea. It's not sprinkling pixie dust on the harsh realities of the Middle East. But it is an important and legitimate part of a strategy to signal a different future. We will no doubt be told that this can't happen, that it's meaningless symbolism, and especially not now with the Arab spring. Wrong. Yes, the U.S. has committed to a veto. No doubt, we'll discuss that. But does that make this debate pointless? Can the realpolitik argument really close down our entire conversation? If that's the case, I strongly suggest you guys cancel the debate you have planned in March about banning college football, because it won't be. And that can always be an argument. I urge the other side of this debate to give us more than naysaying, to give us more than negotiations. Those negotiations are asymmetrical. One side is so lacking in leverage and they are so steeped in years of failure. Negotiations cannot be the singular tool in our toolkit. And finally, if we are concerned about Israel's security, then let's acknowledge that hope too is a security currently. Hopelessness encourages violence. There will always be the next mountain range that you need to occupy, but strategic security is about a basket of interests and balances and avoiding casus belli. And perhaps, perhaps, occupation itself contributes to insecurity and Israeli democracy. Eventually managing an occupation and justifying it and sustaining democracy cannot happily coexist. Not to dramatize, but if we don't have a Palestine, we are saying Kaddish. We are saying the right of prayer, of last prayer for Israeli democracy. I urge you to support this motion, to support the principle of Palestine alongside Israel at the U.N. Thank you.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24054,18,John Donvan,mod,"{'applause': [[0, 8]]}","Thank you, Daniel Levy. Thank you, Daniel Levy. Our motion is ""The U.N. should admit Palestine as a full member state."" And here to speak against the motions, Aaron David Miller. For over two decades, he advised six secretaries of State, shaping U.S. policy on the Middle East in the Arab-Israeli peace process. He is a public fellow at the Woodrow Wilson Center.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24055,19,Aaron David Miller,against,"{'unintelligible.': [[2, 7]]}","John, thank you very much. And thank all of you for coming. Daniel, I've known you for many years. I admire your passion and your intellect. You're a powerful advocate of Israeli-Palestinian peace, of logic and common sense. All of this, however, does not address the fundamental problem, the conundrum now, Daniel. We're dealing with a conundrum. We are stuck. Violence will never produce sovereignty for Palestinians, but neither will negotiations right now. So the question is what to do. What you are suggesting, in my judgment, is that we take an action that is not simply neutral, that will retard and undermine the very concept as dubious as you may believe it is. And Mustafa will agree. Dore may even agree. It is simply no justification for proceeding in the face of common sense logic toward an alternative that ultimately will not bring Palestinians closer to meaningful sovereignty. I speak here not as an Israeli to you and not as a Palestinian. I speak with all its imperfections and contradictions as an American, absorbed in this process for many years, 25 years. And during the course of that period, I developed a faith in three primary assumptions: Number one, there was a solution, equitable and durable; number two, negotiations were the only way to achieve it. And negotiations is flawed and it's imperfect because it's based on human frailty and weakness and on the need and the capacity to compromise; and finally, that the United States had a critical role to play in this process by being fair, by being tough and by being reassuring-- all of these assumptions. Any honest man or woman would acknowledge And the situation, you're quite correct, Dan, it will be worse. It will get worse before it gets worse. But the question still has to be addressed. How will granting the putative state of Palestine admission as a full-member state into the U.N. address any of this? Now, I'm here to argue in six basic points. I don't want to bore you. I'm not here to entertain you, but to leave you with perhaps a baker's dozen in the next four-and-a-half minutes of why I believe this is a bad idea. And, by the way, I concede, particularly to you, Daniel, that I know bad ideas when I see them. I know illusions when I see them. I was responsible, over the course of a 20-year period, for quite a few, as Mustafa will attest, perhaps even Dore. But not tonight. I have no illusions tonight. First, as an American whose country sits on the Security Council, I cannot, in all good conscience, recommend the admission of a putative state however morally or ethically compelling it may be as a full member state. Prime Minister Salam Fayyad, the man who has done more to build institutions of Palestinian statehood on the ground is against this proposition because he knows it'll undermine the work that he has done. It'll undermine the institutions. Palestine has no borders. It has no control over its population. It has no monopoly over the forces of violence within its own society. In short, it does not control the guns, all of the guns in its society. I would argue that's critically important for statehood. Yes, much of this may be due to the Israeli occupation. But that doesn't change the reality. Admission of Palestine now will create a situation in which it cannot discharge its own obligations as a member state, in large part because half of its government, the rival Palestinian national movement doesn't ascribe to a peaceful solution of interstate conflicts. Mustafa may have much to say about this, but this is an obligation of UN membership. Second, as an American, I'd oppose this because I believe it's not symbolic. It's not symbolic at all. It's a prescription, and an RX, if you will, for instability and perhaps even escalation. Think about it. We are admitting the Palestinian authority that presumes to control Palestine into the UN when in fact two other entities, one, the state of Israel, an ally of the United States, and the second factor and force, Hamas, an entity which is an adversary of the United States, has more control over what transpires in Palestine, this putative state than the Palestinian authority. That is a prescription for endless contradictions and perhaps even violence. Mustafa will tell you, and he may be right, that the basis for this negotiation, and the basis of-- for any Palestinian state will be June 4, '67 borders. But admitting Palestine into the UN will mean that a Palestinian president not only has the right and the obligation to defend those borders. I wouldn't want-- I mean, maybe you see this as a blessing. I see it as a huge contradiction, to put any head of a putative state in a position where he has to defend borders that he cannot defend. And what is he to say to his public when the Israelis continue to do what they will do? Which brings me to my third point. There will be an Israeli reaction. And who is going to control that reaction? The United States? The international community? As Israel seeks perhaps to set its own boundaries, to basically say to the Palestinians, fine, you have now set your boundaries. June 4, '67, is the basis of a negotiation if we ever return to the table. But we're going to set ours now as well. We will set our boundaries. And we will be dragged sooner rather than later away from the prospect of any kind of solution. For, if the Palestinians want to pick a fight with the Americans, that's their business. But I would argue it's counterproductive. You're going to have an election in November. And I'm not talking as a Republican or as a Democrat. But anybody looking at this situation might argue that if you truly had a strategic interest in promoting Palestinian statehood, you probably would want to see the re-election of the current president. You would probably want to see the re-election of the current president, which would mean essentially that you're not going to force him into a position to take action that will weaken the prospects of his own election. Finally, I'll come back to my initial point. Just because we're stuck does not mean the pursuit of a strategy that's going to take us farther away than ever from our goal. Admission of Palestine now without an agreement will take Palestinians farther away from sovereignty.",-1
The U.N. Should Admit Palestine As A Full Member State,24036,0,24056,20,John Donvan,mod,"{'applause': [[0, 11], [0, 104]]}","Thank you, Aaron David Miller. Your time is up. Thank you. A reminder of what's going on. We are halfway through the opening statements in this Intelligence Squared U.S. debate. I'm John Donvan. We have four debaters, two teams of two fighting it out over this motion: ""The UN should admit Palestine as a full member state.""You have heard the first two opening statements, and now onto the third. To debate in support of this motion that the UN should admit Palestine as a full member state, Palestinian democracy activist, secretary general of the Palestinian National Initiative and Nobel Peace Prize nominee, Mustafa Barghouthi.",-1
